"","oil","gas_total","period","well_name"
"1589",351.816,9602.38426358016,2001-08-01,"FIELD221"
"1590",638.693,19456.4203428234,2001-07-01,"FIELD221"
"1591",641.57,17184.8429092132,2001-06-01,"FIELD221"
"1592",641.566,17326.4271421732,2001-05-01,"FIELD221"
"1593",641.572,17513.3183296804,2001-04-01,"FIELD221"
"1594",856.083,22909.9995868769,2001-03-01,"FIELD221"
"1595",1226.376,69500.7266911718,1998-02-01,"FIELD221"
"1596",1482.973,94433.5685311949,1997-12-01,"FIELD221"
"1597",2005.229,158642.273030174,1997-10-01,"FIELD221"
"1598",4189.636,125670.023591063,1997-06-01,"FIELD221"
"1599",3721.938,97778.071282176,1997-05-01,"FIELD221"
"1600",140.053,3693.33798414797,1997-04-01,"FIELD221"
"1601",1019.846,21098.202791381,1997-02-01,"FIELD221"
"1602",2184.792,45570.0180520397,1997-01-01,"FIELD221"
"1603",1676.333,29654.194622847,1996-12-01,"FIELD221"
"1604",280.944,6894.33095660083,1996-11-01,"FIELD221"
"1605",377.388,98439.213016406,2009-06-01,"FIELD223"
"1606",377.389,97282.1300309637,2009-05-01,"FIELD223"
"1607",377.049,70678.9057273252,2009-03-01,"FIELD223"
"1608",377.388,47252.5484428431,2009-02-01,"FIELD223"
"1609",365.317,52117.4110041953,2009-01-01,"FIELD223"
"1610",354.109,50515.4137250995,2008-12-01,"FIELD223"
"1611",332.08,59768.7079038935,2008-11-01,"FIELD223"
"1612",302.17,56406.4221732526,2008-10-01,"FIELD223"
"1613",308.2,43917.5035186237,2008-09-01,"FIELD223"
"1614",410.352,86546.760418391,2008-08-01,"FIELD223"
"1615",555.816,103056.614655391,2008-07-01,"FIELD223"
"1616",556.53,109327.720135348,2008-06-01,"FIELD223"
"1617",594.432,117405.383794182,2008-05-01,"FIELD223"
"1618",602.869,81968.9740477885,2008-04-01,"FIELD223"
"1619",603.821,114840.358879339,2008-03-01,"FIELD223"
"1620",587.385,59643.2642734909,2008-02-01,"FIELD223"
"1621",693.615,93424.1012670367,2008-01-01,"FIELD223"
"1622",699.467,45795.4484677586,2007-12-01,"FIELD223"
"1623",709.187,83386.0623186386,2007-11-01,"FIELD223"
"1624",455.46,122853.658345869,2007-10-01,"FIELD223"
"1625",354.123,89533.564763222,2007-09-01,"FIELD223"
"1626",913.631,162442.337209127,2007-08-01,"FIELD223"
"1627",855.27,145517.726120095,2007-06-01,"FIELD223"
"1628",850.707,141853.214685777,2007-05-01,"FIELD223"
"1629",848.512,159007.418766978,2007-04-01,"FIELD223"
"1630",806.72,110765.592971597,2007-03-01,"FIELD223"
"1631",850.422,116936.03206192,2007-02-01,"FIELD223"
"1632",1369.594,112183.644015231,2007-01-01,"FIELD223"
"1633",1339.676,114417.871528186,2006-12-01,"FIELD223"
"1634",1336.969,90774.0125450312,2006-11-01,"FIELD223"
"1635",1316.624,72751.52899678,2006-10-01,"FIELD223"
"1636",984.675,139865.230470786,2006-09-01,"FIELD223"
"1637",879.493,136114.579189136,2006-08-01,"FIELD223"
"1638",964.873,132521.029772378,2006-07-01,"FIELD223"
"1639",1230.734,164529.203852418,2006-06-01,"FIELD223"
"1640",1265.738,160062.504470996,2006-04-01,"FIELD223"
"1641",1264.25,163059.049811055,2006-03-01,"FIELD223"
"1642",1264.25,164375.018622725,2006-02-01,"FIELD223"
"1643",1264.25,166304.528549503,2006-01-01,"FIELD223"
"1644",1263.683,168571.801822432,2005-12-01,"FIELD223"
"1645",0,0,2018-09-01,"FIELD223"
"1646",1248.588,98541.5217831429,2005-11-01,"FIELD223"
"1647",225.627,9726.4686853463,2018-08-01,"FIELD223"
"1648",1231.051,96381.172922946,2005-10-01,"FIELD223"
"1649",208.774,12016.820188247,2018-07-01,"FIELD223"
"1650",1200.766,214198.255349729,2005-09-01,"FIELD223"
"1651",1170.652,163967.482566573,2005-08-01,"FIELD223"
"1652",204.098,15378.1148292572,2018-06-01,"FIELD223"
"1653",915.92,211912.406225437,2005-07-01,"FIELD223"
"1654",227.085,16750.6040667249,2018-05-01,"FIELD223"
"1655",1156.691,281756.333097304,2005-06-01,"FIELD223"
"1656",215.039,17271.7756282506,2018-04-01,"FIELD223"
"1657",1170.215,219622.177413347,2005-05-01,"FIELD223"
"1658",238.912,18171.9964982569,2018-03-01,"FIELD223"
"1659",1249.592,256506.654060763,2005-04-01,"FIELD223"
"1660",1272.392,230564.373273428,2005-03-01,"FIELD223"
"1661",295.697,22226.4875438392,2018-02-01,"FIELD223"
"1662",1267.048,186718.936129381,2005-02-01,"FIELD223"
"1663",285.514,23028.052520319,2018-01-01,"FIELD223"
"1664",1159.309,184543.466073104,2005-01-01,"FIELD223"
"1665",225.663,21997.7440570691,2017-12-01,"FIELD223"
"1666",1266.742,180747.196351594,2004-12-01,"FIELD223"
"1667",1273.96,233541.833058884,2004-11-01,"FIELD223"
"1668",214.96,21092.3978378296,2017-11-01,"FIELD223"
"1669",1261.548,173536.198099555,2004-10-01,"FIELD223"
"1670",260.533,25665.823414057,2017-10-01,"FIELD223"
"1671",1272.852,93566.1385695421,2004-09-01,"FIELD223"
"1672",209.681,28598.5708987438,2017-09-01,"FIELD223"
"1673",1378.123,78305.1422177895,2004-08-01,"FIELD223"
"1674",1371.079,74579.49471168,2004-07-01,"FIELD223"
"1675",327.685,35842.7281781422,2017-08-01,"FIELD223"
"1676",1377.403,79056.3032073354,2004-06-01,"FIELD223"
"1677",291.62,29556.473185258,2017-07-01,"FIELD223"
"1678",1380.335,116420.382285479,2004-05-01,"FIELD223"
"1679",1415.298,108881.899702604,2004-04-01,"FIELD223"
"1680",778.094,52071.3394947901,2017-06-01,"FIELD223"
"1681",1377.215,108245.761743914,2004-03-01,"FIELD223"
"1682",238.895,23738.9752708577,2017-05-01,"FIELD223"
"1683",1338.066,75934.0310684083,2004-02-01,"FIELD223"
"1684",1308.55,71415.9649272683,2004-01-01,"FIELD223"
"1685",1308.829,71116.4010071716,2003-12-01,"FIELD223"
"1686",1268.269,72092.7092439706,2003-11-01,"FIELD223"
"1687",701.226,45219.0307385318,2003-09-01,"FIELD223"
"1688",1534.586,113190.591080042,2003-08-01,"FIELD223"
"1689",1646.987,109600.099882717,2003-07-01,"FIELD223"
"1690",1343.237,88871.2054045885,2003-06-01,"FIELD223"
"1691",1280.522,47187.9010820736,2003-05-01,"FIELD223"
"1692",467.128,29609.7938073907,2003-04-01,"FIELD223"
"1693",89.094,1964.67945024614,2015-12-01,"FIELD223"
"1694",420.576,22403.3545676529,2015-09-01,"FIELD223"
"1695",507.692,26814.7228308342,2015-08-01,"FIELD223"
"1696",678.838,25777.7315917885,2015-07-01,"FIELD223"
"1697",638.292,23030.7709375918,2015-06-01,"FIELD223"
"1698",37.371,1349.2977401088,2015-03-01,"FIELD223"
"1699",55.332,1510.3639635241,2015-02-01,"FIELD223"
"1700",149.819,1222.60816845619,2015-01-01,"FIELD223"
"1701",107.306,3743.77028792832,2014-12-01,"FIELD223"
"1702",284.021,23707.9400069929,2014-11-01,"FIELD223"
"1703",288.214,21531.1390589261,2014-10-01,"FIELD223"
"1704",314.513,16294.1081828152,2014-09-01,"FIELD223"
"1705",344.18,15324.8791576643,2014-08-01,"FIELD223"
"1706",595.328,15210.5357311258,2014-07-01,"FIELD223"
"1707",376.695,27373.8956004864,2014-06-01,"FIELD223"
"1708",398.217,21460.8000119916,2014-05-01,"FIELD223"
"1709",201.22,20033.6026269082,2014-04-01,"FIELD223"
"1710",222.5,19580.8445667487,2014-03-01,"FIELD223"
"1711",310.511,24671.8737818312,2014-02-01,"FIELD223"
"1712",264.786,28317.6394637046,2014-01-01,"FIELD223"
"1713",387.83,36708.2325942267,2013-11-01,"FIELD223"
"1714",414.785,37603.8378182385,2013-10-01,"FIELD223"
"1715",389.891,37682.9550876165,2013-09-01,"FIELD223"
"1716",447.807,39508.3722863232,2013-08-01,"FIELD223"
"1717",501.262,38200.0207063864,2013-07-01,"FIELD223"
"1718",360.375,290387.307938545,1999-04-01,"FIELD223"
"1719",497.223,36978.120459095,2013-06-01,"FIELD223"
"1720",1128.106,227622.111328286,1999-03-01,"FIELD223"
"1721",403.931,40452.767437013,2013-05-01,"FIELD223"
"1722",852.219,250417.031250613,1999-02-01,"FIELD223"
"1723",442.711,41551.9141543281,2013-04-01,"FIELD223"
"1724",861.741,225556.850438945,1999-01-01,"FIELD223"
"1725",756.985,179707.430061582,1998-12-01,"FIELD223"
"1726",445.919,42740.5137900273,2013-03-01,"FIELD223"
"1727",558.508,346779.033668417,1998-11-01,"FIELD223"
"1728",450.201,38671.7793706092,2013-02-01,"FIELD223"
"1729",508.227,306133.570090345,1998-10-01,"FIELD223"
"1730",542.43,347326.030194034,1998-09-01,"FIELD223"
"1731",404.89,29473.5614584366,2013-01-01,"FIELD223"
"1732",343.08,173278.401528181,1998-07-01,"FIELD223"
"1733",362.922,25291.8994548096,2012-12-01,"FIELD223"
"1734",1044.499,312197.367936402,1998-06-01,"FIELD223"
"1735",1222.82,348915.199941624,1998-05-01,"FIELD223"
"1736",334.43,24585.1675975665,2012-11-01,"FIELD223"
"1737",1220.129,328905.694951165,1998-04-01,"FIELD223"
"1738",1219.73,266832.618705308,1998-03-01,"FIELD223"
"1739",339.195,27402.8354177034,2012-10-01,"FIELD223"
"1740",1220.086,138533.574126104,1998-02-01,"FIELD223"
"1741",453.981,35926.4044598216,2012-09-01,"FIELD223"
"1742",2785.076,318797.458540066,1998-01-01,"FIELD223"
"1743",475.004,41703.1544319759,2012-08-01,"FIELD223"
"1744",570.233,53005.1724617011,2012-07-01,"FIELD223"
"1745",555.89,59497.4891472353,2012-06-01,"FIELD223"
"1746",568.409,55598.0045198976,2012-05-01,"FIELD223"
"1747",598.936,53967.3789088973,2012-04-01,"FIELD223"
"1748",743.762,65036.7457270226,2012-03-01,"FIELD223"
"1749",608.578,65060.248709694,2012-02-01,"FIELD223"
"1750",573.634,63026.221302144,2012-01-01,"FIELD223"
"1751",580.866,25970.5126833869,2011-12-01,"FIELD223"
"1752",581.115,25894.0005638953,2011-11-01,"FIELD223"
"1753",581.97,26676.7065205448,2011-10-01,"FIELD223"
"1754",454.693,19230.9332934113,2011-09-01,"FIELD223"
"1755",474.859,44667.531834306,2011-08-01,"FIELD223"
"1756",496.619,52108.2929795927,2011-07-01,"FIELD223"
"1757",374.747,50896.1903612221,2011-06-01,"FIELD223"
"1758",497.261,50236.9175388672,2011-05-01,"FIELD223"
"1759",489.96,50040.4552572119,2011-04-01,"FIELD223"
"1760",471.726,37498.442515223,2011-03-01,"FIELD223"
"1761",471.791,37998.6879271173,2011-02-01,"FIELD223"
"1762",473.569,38295.9298657935,2011-01-01,"FIELD223"
"1763",466.702,35768.1982379121,2010-12-01,"FIELD223"
"1764",488.151,44055.8313142257,2010-11-01,"FIELD223"
"1765",472.389,40207.9399813786,2010-10-01,"FIELD223"
"1766",464.12,39699.9074366715,2010-09-01,"FIELD223"
"1767",472.247,41001.4629734262,2010-08-01,"FIELD223"
"1768",469.491,43422.1286043433,2010-07-01,"FIELD223"
"1769",468.577,43955.4197762104,2010-06-01,"FIELD223"
"1770",438.785,44180.0006865316,2010-05-01,"FIELD223"
"1771",455.835,46013.0634338181,2010-04-01,"FIELD223"
"1772",453.54,46478.9888276429,2010-03-01,"FIELD223"
"1773",438.532,48449.0201618949,2010-02-01,"FIELD223"
"1774",438.377,48376.8688367785,2010-01-01,"FIELD223"
"1775",438.269,48574.9168618429,2009-12-01,"FIELD223"
"1776",439.615,48600.6002417019,2009-11-01,"FIELD223"
"1777",444.051,51452.1633272095,2009-10-01,"FIELD223"
"1778",385.104,102451.596911106,2009-09-01,"FIELD223"
"1779",377.388,100908.781841388,2009-08-01,"FIELD223"
"1780",377.388,98977.8843891256,2009-07-01,"FIELD223"
"1781",295.172,28332.3075902392,2017-04-01,"FIELD223"
"1782",238.711,22944.1780207135,2017-03-01,"FIELD223"
"1783",323.211,29471.1545264763,2017-02-01,"FIELD223"
"1784",515.312,48074.16174671,2017-01-01,"FIELD223"
"1785",479.371,32955.6274501617,2016-12-01,"FIELD223"
"1786",501.522,45206.9677618836,2016-11-01,"FIELD223"
"1787",369.702,34905.4122391004,2016-10-01,"FIELD223"
"1788",569.679,34241.0423843589,2016-09-01,"FIELD223"
"1789",496.808,31859.5672691251,2016-08-01,"FIELD223"
"1790",296.588,20618.6853111921,2016-07-01,"FIELD223"
"1791",287.161,47597.3626837939,2016-06-01,"FIELD223"
"1792",330.524,26478.1487922417,2016-05-01,"FIELD223"
"1793",329.901,24140.1966702198,2016-04-01,"FIELD223"
"1794",153.382,32717.0297007775,2016-03-01,"FIELD223"
"1795",248.663,41462.0364832451,2016-02-01,"FIELD223"
"1796",209.442,29570.3201232415,2016-01-01,"FIELD223"
"1797",361.6,36366.3633053215,2013-12-01,"FIELD223"
"1798",376.863,75294.7499397473,2009-04-01,"FIELD223"
"1799",915.376,131207.354625282,2007-07-01,"FIELD223"
"1800",1264.476,157068.252795511,2006-05-01,"FIELD223"
"1801",1113.135,75687.2780672056,2003-10-01,"FIELD223"
"1802",70.612,55704.6174473165,1999-07-01,"FIELD223"
"1803",16.563,11520.0011147904,1999-06-01,"FIELD223"
"1804",339.339,185002.283938434,1998-08-01,"FIELD223"
"1805",2127.296,241245.176322618,1997-12-01,"FIELD223"
"1806",481.563,6415.01169433805,1997-06-01,"FIELD282"
"1807",1401.969,18624.8395089562,1997-05-01,"FIELD282"
"1808",411.754,7889.66811430963,1997-04-01,"FIELD282"
"1809",151.962,1889.66812362394,1997-07-01,"FIELD282"
"1810",323.278,7667.32423486925,1995-06-01,"FIELD282"
"1811",3232.94,75544.5328435354,1995-05-01,"FIELD282"
"1812",2566.348,63676.3477830497,1995-04-01,"FIELD282"
"1813",2233.831,0,1995-03-01,"FIELD282"
"1814",2236.606,55495.0161488425,1995-02-01,"FIELD282"
"1815",4525.755,112324.208841714,1995-01-01,"FIELD282"
"1816",5861.444,145445.178359126,1994-12-01,"FIELD282"
"1817",6560.702,162720.012206809,1994-11-01,"FIELD282"
"1818",6557.745,162663.350196778,1994-09-01,"FIELD282"
"1819",6580.49,163216.151675947,1994-08-01,"FIELD282"
"1820",8449.068,209577.427372307,1994-07-01,"FIELD282"
"1821",9771.582,242386.685042435,1994-06-01,"FIELD282"
"1822",9708.55,240819.375900414,1994-05-01,"FIELD282"
"1823",9731.579,241376.679758191,1994-04-01,"FIELD282"
"1824",9897.284,245470.984290082,1994-03-01,"FIELD282"
"1825",8400.477,208357.169502118,1994-02-01,"FIELD282"
"1826",8106.173,201051.621299308,1994-01-01,"FIELD282"
"1827",7962.461,196345.191494638,1993-12-01,"FIELD282"
"1828",9139.918,227226.694882476,1993-11-01,"FIELD282"
"1829",7844.517,194561.315109882,1993-10-01,"FIELD282"
"1830",7618.478,188986.690788701,1993-09-01,"FIELD282"
"1831",5706.086,148383.872381597,1993-08-01,"FIELD282"
"1832",5358.078,132916.134732876,1993-07-01,"FIELD282"
"1833",5568.591,138143.33966322,1993-06-01,"FIELD282"
"1834",4978.681,123580.665065272,1993-05-01,"FIELD282"
"1835",4352.248,108623.338576372,1993-04-01,"FIELD282"
"1836",4475.233,111774.210730357,1993-03-01,"FIELD282"
"1837",4887.377,121939.307369414,1993-02-01,"FIELD282"
"1838",8690.515,216819.375937671,1993-01-01,"FIELD282"
"1839",8549.157,213251.623168159,1992-12-01,"FIELD282"
"1840",8743.975,218153.354263774,1992-11-01,"FIELD282"
"1841",8923.177,222612.917799855,1992-10-01,"FIELD282"
"1842",8710.576,217256.672999591,1992-09-01,"FIELD282"
"1843",7913.441,197419.362753259,1992-08-01,"FIELD282"
"1844",7134.074,178380.672531361,1992-07-01,"FIELD282"
"1845",6804.222,170006.673072942,1992-06-01,"FIELD282"
"1846",6201.865,154922.600378696,1992-05-01,"FIELD282"
"1847",5776.804,144346.682929283,1992-04-01,"FIELD282"
"1848",2643.136,66374.2070252559,1992-03-01,"FIELD282"
"1849",2338.309,58503.4545644698,1992-02-01,"FIELD282"
"1850",2381.927,59580.655725676,1992-01-01,"FIELD282"
"1851",2087.017,52096.7680230298,1991-12-01,"FIELD282"
"1852",2364.818,60489.9946202849,1991-11-01,"FIELD282"
"1853",3762.416,88445.1784476119,1991-10-01,"FIELD282"
"1854",4925.521,104280.015695551,1991-09-01,"FIELD282"
"1855",5437.816,128858.075764623,1991-08-01,"FIELD282"
"1856",5134.567,132816.14794756,1991-07-01,"FIELD282"
"1857",3499.645,105413.340846703,1991-06-01,"FIELD282"
"1858",3498.529,106099.996059713,1991-05-01,"FIELD282"
"1859",3588.331,103600.014941491,1991-04-01,"FIELD282"
"1860",3433.277,66687.1081800976,1991-03-01,"FIELD282"
"1861",4315.993,107171.448901061,1991-02-01,"FIELD282"
"1862",5131.543,149087.121266709,1991-01-01,"FIELD282"
"1863",5041.214,144006.45601748,1990-12-01,"FIELD282"
"1864",4574.215,119173.346111154,1990-11-01,"FIELD282"
"1865",5585.282,136161.301986013,1990-10-01,"FIELD282"
"1866",5821.378,142343.350983438,1990-09-01,"FIELD282"
"1867",5635.255,139122.592852064,1990-08-01,"FIELD282"
"1868",4391.843,103480.659433106,1990-07-01,"FIELD282"
"1869",4330.527,95536.6796070328,1990-06-01,"FIELD282"
"1870",4580.415,103529.052923932,1990-05-01,"FIELD282"
"1871",4783.749,112330.013795265,1990-04-01,"FIELD282"
"1872",4913.693,118558.077668403,1990-03-01,"FIELD282"
"1873",5244.885,125300.007356645,1990-02-01,"FIELD282"
"1874",5059.799,119422.590994856,1990-01-01,"FIELD282"
"1875",2701.489,62764.5170059407,1989-12-01,"FIELD282"
"1876",1385.056,32406.6770621292,1989-11-01,"FIELD282"
"1877",1804.292,42889.9984231864,1989-09-01,"FIELD282"
"1878",2668.133,63506.4467034977,1989-08-01,"FIELD282"
"1879",2821.604,63706.448590977,1989-07-01,"FIELD282"
"1880",3072.861,61256.6732417633,1989-06-01,"FIELD282"
"1881",3559.763,69993.553089259,1989-05-01,"FIELD282"
"1882",4213.747,95560.0126886246,1989-04-01,"FIELD282"
"1883",4458.048,101796.769833666,1989-03-01,"FIELD282"
"1884",4306.042,107289.303616577,1989-02-01,"FIELD282"
"1885",4611.844,109238.72028651,1989-01-01,"FIELD282"
"1886",5162.911,123951.615755628,1988-12-01,"FIELD282"
"1887",5053.435,124446.679184595,1988-11-01,"FIELD282"
"1888",4994.71,119432.275356391,1988-10-01,"FIELD282"
"1889",3957.542,97953.3525625805,1988-09-01,"FIELD282"
"1890",4165.471,109732.254605762,1988-08-01,"FIELD282"
"1891",4078.022,123138.724040511,1988-07-01,"FIELD282"
"1892",3413.684,79866.6747231053,1988-06-01,"FIELD282"
"1893",3356.724,74787.1138308925,1988-05-01,"FIELD282"
"1894",3560.446,66069.9991423181,1988-04-01,"FIELD282"
"1895",2706.643,67706.4580237164,1988-03-01,"FIELD282"
"1896",2323.539,55800.0169034849,1988-02-01,"FIELD282"
"1897",3524.723,82961.3096197586,1988-01-01,"FIELD282"
"1898",5253.606,118080.655634862,1987-12-01,"FIELD282"
"1899",5501.269,124120.01604231,1987-11-01,"FIELD282"
"1900",7500.282,173012.931091381,1987-10-01,"FIELD282"
"1901",8518.276,203106.688123876,1987-09-01,"FIELD282"
"1902",8989.342,197403.250467548,1987-08-01,"FIELD282"
"1903",9732.958,222722.588946705,1987-07-01,"FIELD282"
"1904",10115.676,248726.68541015,1987-06-01,"FIELD282"
"1905",9238.499,206809.710469558,1987-05-01,"FIELD282"
"1906",6426.498,139403.354386024,1987-04-01,"FIELD282"
"1907",5281.403,116538.718387387,1987-03-01,"FIELD282"
"1908",6380.104,134167.880936476,1987-02-01,"FIELD282"
"1909",6560.83,162725.81716036,1994-10-01,"FIELD282"
"1910",7086.373,170164.539492692,1987-01-01,"FIELD282"
"1911",6743.68,136148.389503967,1986-12-01,"FIELD282"
"1912",6402.807,133060.01263041,1986-11-01,"FIELD282"
"1913",5174.071,103419.353460234,1986-10-01,"FIELD282"
"1914",2506.485,48823.3405569946,1986-09-01,"FIELD282"
"1915",4422.338,104799.99794952,1986-08-01,"FIELD282"
"1916",4964.884,112112.908532444,1986-07-01,"FIELD282"
"1917",4875.014,118100.024357931,1986-06-01,"FIELD282"
"1918",5024.333,123035.509134683,1986-05-01,"FIELD282"
"1919",2426.186,58906.6581430932,1986-04-01,"FIELD282"
"1920",471.076,6163.1616607488,2002-04-01,"FIELD31"
"1921",1938.707,36108.7649518741,2002-03-01,"FIELD31"
"1922",2356.45,36025.6833239731,2002-02-01,"FIELD31"
"1923",2248.565,39985.5111513984,2002-01-01,"FIELD31"
"1924",2367.96,43341.9069779482,2001-12-01,"FIELD31"
"1925",2656,47096.4943012746,2001-11-01,"FIELD31"
"1926",3082.785,54080.6462952653,2001-10-01,"FIELD31"
"1927",3079.118,54272.4929309261,2001-09-01,"FIELD31"
"1928",3244.8,55658.2627694454,2001-08-01,"FIELD31"
"1929",3256.084,63995.2521093688,2001-07-01,"FIELD31"
"1930",3270.749,56523.5972844503,2001-06-01,"FIELD31"
"1931",3407.286,61362.2950795515,2001-05-01,"FIELD31"
"1932",3672.065,65654.1662501146,2001-04-01,"FIELD31"
"1933",3805.516,69397.2852505713,2001-01-01,"FIELD31"
"1934",3565.462,74895.6806207263,2000-02-01,"FIELD31"
"1935",4251.635,81267.3675397786,2000-01-01,"FIELD31"
"1936",4274.58,85727.723947564,1999-12-01,"FIELD31"
"1937",483.938,11788.9545237212,1996-02-01,"FIELD31"
"1938",2062.3,50065.7988349117,1996-01-01,"FIELD31"
"1939",1482.636,34717.7564967352,1995-12-01,"FIELD31"
"1940",3508.152,87205.3536364278,1995-11-01,"FIELD31"
"1941",2489.022,58772.5778744801,1995-10-01,"FIELD31"
"1942",3430.839,107555.680192467,1995-09-01,"FIELD31"
"1943",4264.389,104086.130246936,1995-08-01,"FIELD31"
"1944",4090.237,100228.724453634,1995-07-01,"FIELD31"
"1945",2613.929,61956.3258873585,1995-06-01,"FIELD31"
"1946",2342.624,54931.6241690481,1995-05-01,"FIELD31"
"1947",8346.916,207060.342878744,1995-04-01,"FIELD31"
"1948",10421.577,258540.681468313,1995-03-01,"FIELD31"
"1949",3963.75,66441.6011201449,2001-03-01,"FIELD31"
"1950",3956.998,63457.4585588936,2001-02-01,"FIELD31"
"1951",3785.619,66242.9301244554,2000-12-01,"FIELD31"
"1952",3884.941,74827.4936541327,2000-11-01,"FIELD31"
"1953",3286.148,64767.2826148531,2000-10-01,"FIELD31"
"1954",3694.384,79798.0913206595,2000-09-01,"FIELD31"
"1955",3735.705,77979.9798683735,2000-08-01,"FIELD31"
"1956",3664.303,78945.4710697743,2000-07-01,"FIELD31"
"1957",3811.619,76837.140256767,2000-06-01,"FIELD31"
"1958",3831.14,80679.2832697559,2000-05-01,"FIELD31"
"1959",3472.655,78029.2511814436,2000-04-01,"FIELD31"
"1960",3512.725,83126.6516870093,2000-03-01,"FIELD31"
"1961",4321.103,88555.5858324741,1999-11-01,"FIELD31"
"1962",4357.686,77241.2499744814,1999-10-01,"FIELD31"
"1963",4448.692,86342.3977365366,1999-09-01,"FIELD31"
"1964",4309.925,82291.2197620055,1999-08-01,"FIELD31"
"1965",4388.47,101759.193378238,1999-07-01,"FIELD31"
"1966",4871.955,122479.706069775,1999-06-01,"FIELD31"
"1967",4821.357,166727.440653355,1999-05-01,"FIELD31"
"1968",4435.515,148601.713882429,1999-04-01,"FIELD31"
"1969",4239.274,86790.7950023209,1999-03-01,"FIELD31"
"1970",4798.202,102619.883930402,1999-02-01,"FIELD31"
"1971",4038.795,106482.55665717,1999-01-01,"FIELD31"
"1972",4067.042,95071.6320354524,1998-12-01,"FIELD31"
"1973",4709.192,112440.676031747,1998-11-01,"FIELD31"
"1974",3394.406,89123.2253392573,1998-10-01,"FIELD31"
